"PNU코드(PNU)","기준년월(KEYMONTH)","표제부_키코드(PKCODE1)","주소(ADDRESS)","자치구코드(SREG)","법정동코드(SEUB)","대지구분(DAEJI)","본번(BUNJI1)","부번(BUNJI2)","경도(LNG)","위도(LAT)","건물이름(BLDNAME)","(건물)동이름(DONGNAME)","주용도코드(JYONGDO_CODE)","주용도명(JYONGDO)","대지면적(DJAREA)","건축면적(GCAREA)","건폐율(GPRATE)","연면적(YAREA)","지상연면적(JSYAREA)","용적률(YJRATE)","건물높이(HIGH)","지상_층수(JSFLOOR)","지하_층수(JHFLOOR)","세대_수(SEDECNT)","사용_승인일(SYDATE)","건축년도(BUILDYEAR)","지역지구(JYJG)","전세시세_산정_세대_수(HO_COUNT1)","월세시세_산정_세대_수(HO_COUNT2)"
"1129013800100660171","202007","11350-9971","서**별**서** **동**6**-**","11230","10100","1","0180","0007",127.102809904993,37.4655528849234,"","","02000","공동주택",352.6,205.98,59.55,849.02,0,211.07,0,5,1,8,"20090114","0","일반주거지역",2,16
"1147010100109650011","202105","11440-10363","서**별**성** **동**-**6**","11470","10800","1","0231","0003",127.144784714257,37.488011784451,"이*에*빌","","02000","공동주택",193.3,69.87,51.57,340.07,183.76,268.42,14.2,5,0,11,"20120523","0","일반주거지역",5,6
"1130510400101080050","202002","11560-100226599","서**별**송** **동**5**","11110","10300","1","0534","0039",127.015050156039,37.626553196445,"","","02000","공동주택",217,85.99,0,653.86,626.34,157.83,0,4,0,8,"19860925","0","제2종일반주거지역",8,7
"1162010100104800133","202103","11260-100195035","서**별**양** ** **1**","11260","11100","1","0454","0015",127.135284528491,37.558866742765,"","","02000","공동주택",175,111.47,0,329.92,112.34,0,17.4,5,0,7,"20120103","2016","도시지역",14,8
"1162010100115110037","202012","11710-13850","서**별**강** **동**9**4**","11500","10200","1","0318","0037",126.940439507965,37.5624303118216,"마*플*이*","","02000","공동주택",249,173.64,37.11,243.18,622.3,92.8,13,2,1,7,"20160805","0","제2종일반주거지역",10,8
"1138010500100240004","202012","11650-13600","서**별**금** **동**8**2**","11650","10200","1","0415","0013",127.092968900909,37.591416395037,"","","02000","공동주택",989,205.56,55.52,537.8,358.13,0,13.7,2,0,19,"20081028","0","제3종일반주거지역",11,0
"1171010600100100001","202001","11290-100229213","서**별**은** **동**8**5**","11440","12200","1","0046","0003",126.972545471443,37.5636200108498,"","","02000","공동주택",214.9,48.89,54.89,245.52,247.44,226.65,0,4,1,4,"19851216","0","일반주거지역",8,6
"1150010200106370025","202104","11620-16575","서**별**강** **동**9**3**","11470","10700","1","0244","0050",126.968208619322,37.501717966244,"뉴*운*","","02000","공동주택",344.1,114.34,8.3,330.28,622.21,248.02,14.8,3,1,3,"20190103","0","제2종일반주거지역",8,4
"1138010500101720003","202004","11305-13690","서**별**중** **동**5**3**","11620","13200","1","0149","0013",126.91477803568,37.547462764648,"로*하*빌","박씨 다세대주택","02000","공동주택",233.6,107.28,56.22,617.24,432.87,0,0,4,0,10,"20170523","0","일반주거지역",5,5
"1129013300102660080","202001","11740-13356","서**별**강** **동**1**-**","11110","10500","1","0002","0002",126.90658369635,37.542017018969,"","","02000","공동주택",307,63.54,0,659.8,202.56,199.55,9.8,4,1,3,"20090904","2002","제1종일반주거지역",0,10
"1154510200110750072","202101","11410-26040","서**별**관** **동**7**6**","11500","11400","1","0329","0048",127.041536840449,37.598506860315,"장*빌*","B동","02000","공동주택",228.1,104.44,59.65,246.36,412.21,25.6,14.3,5,1,7,"19980720","2002","제2종일반주거지역",10,8
"1138010800100260032","202005","11740-5744","서**별**관** **동**6**-**","11470","10300","1","0045","0044",127.09586451732,37.552980982281,"","","02000","공동주택",191.4,134.46,0,659.71,582.48,0,13,6,0,8,"19910204","2016","제1종일반주거지역",9,6
"1130510100100080370","202006","11530-15404","서**별**서** **동**4**","11305","10100","1","0288","0014",126.919983706351,37.4920209192678,"동*아*빌*","선경빌라트","02000","공동주택",198,171.68,59.22,353.42,233.7,0,0,2,1,5,"20011126","2014","제2종일반주거지역",15,8
"1129013600100900046","202104","11320-13627","서**별**구** **동**5**9**","11380","10200","1","0017","0007",126.96527426261,37.525008649037,"","","02000","공동주택",200.6,163.26,49.58,482.04,477.4,194.75,0,2,1,13,"20160203","2018","일반주거지역",2,6
"1150010300100290076","202104","11710-15929","서**별**강** **동**5**4**","11710","11700","1","0030","0055",127.035057916968,37.5346760234514,"휴*에*빌*차","","02000","공동주택",545.76,94.17,54.39,238.89,373.05,222.32,15.95,4,0,6,"20141119","2016","",9,5
"1129013300106840008","202103","11710-14141","서**별**중** **동**1**7**","11290","10800","1","0085","0073",127.141444922071,37.482569333755,"","샹그릴라","02000","공동주택",207.2,141.95,0,446.57,353.33,0,14.7,4,0,6,"20160318","2001","제2종일반주거지역",12,4
"1120011400104270001","202103","11710-100463383","서**별**용** **동**0**1**","11215","10300","1","0466","0027",127.125802146427,37.555090546204,"삼*그*빌*동","","02000","공동주택",241,180.14,58.6,790.23,454.83,92.75,13.2,5,1,8,"19910812","2002","",4,22
"1171010800101090014","202002","11215-100186150","서**별**금** **동**3**8**","11650","10200","1","0193","0001",126.912234854953,37.512272113052,"와*앤*","","02000","공동주택",235,125.72,29.96,347.24,165.38,0,0,4,0,6,"19861107","0","제3종일반주거지역",10,7
"1132010700105780057","202002","11440-100210734","서**별**성** **동** **","11380","16200","1","0366","0020",126.941284388775,37.5385007340806,"","","02000","공동주택",241,125.93,59.3,3233.52,120.24,143.31,13.2,5,1,7,"19810330","0","제2종일반주거지역",8,6
"1130510300103350013","202012","11710-2523","서**별**동**구**기**6**","11650","11500","1","0076","0010",126.930395429811,37.5970165098,"아*캐*","","02000","공동주택",271.3,138.67,49.85,978.94,489.81,199.28,0,4,0,3,"20040317","0","",6,14
"1138010900102080013","202004","11710-10295","서**별**은** **동**2**1**","11680","10900","1","0409","0003",126.921079031094,37.594719501143,"유* *이* *","","02000","공동주택",116.1,63.02,59.95,509.68,581.94,211.16,0,5,1,3,"19960921","2002","일반주거지역",6,0
"1147010200105570022","202103","11500-13969","서**별**구** ** **7**","11680","10300","1","0522","0008",126.959148431911,37.479223413268,"","","02000","공동주택",233.9,86.4,0,893.85,275.28,216.96,14.45,2,1,7,"20020906","0","제2종일반주거지역",15,4
"1162010100115360018","202011","11470-100223027","서**별**은** **동**2**5**","11350","10300","1","0080","0022",126.835506730919,37.5489164999277,"아*채","","02000","공동주택",294.57,105.82,59.91,654.24,586.24,183.75,13.75,5,1,24,"20080204","2002","일반주거지역",8,9
"1150010300100560490","202102","11305-100182624","서**별**은** **동**1**1**","11380","10500","1","0005","0015",126.914481234279,37.5456437749096,"","","02000","공동주택",298,130.78,59.9,659.9,658.75,199.9,12.1,6,1,10,"19851125","0","제2종일반주거지역",5,9
"1123010600104440010","202001","11650-13511","서**별**은** **동**2**3**","11305","10600","1","0279","0115",126.93766142705,37.541524349199,"","","02000","공동주택",255.59,140.06,59.82,541.4,492.66,196.98,17.4,5,0,10,"19971202","2003","제1종일반주거지역",7,7
"1153010700103580011","202006","11710-100235277","서**별**은** **동**8**5**","11620","10500","1","0923","0001",126.96490335419,37.5303295312503,"임*마*다*빌","","02000","공동주택",264,403.04,59.86,724.3,164.6,176.65,12.9,2,1,5,"20120620","0","제2종일반주거지역",0,0
"1171010700101910000","202011","11380-100230871","서**별**양** ** **1**2**","11440","10200","1","0749","0447",126.902791144066,37.53719283791,"연*펠*시*","","02000","공동주택",875,120.76,0,429.84,198.57,201.43,18.4,5,1,14,"20110316","2016","준주거지역",7,16
"1159010500102780008","202009","11290-100229763","서**별**은** **동**0**4**","11380","10100","1","0665","0200",126.90987596842,37.5028360159403,"월*빌*","101동","02000","공동주택",199.8,97.5,54.12,134.31,524.82,226.75,0,6,1,6,"20030707","0","제2종일반주거지역",3,10
"1130510300107230030","202003","11500-27391","서**별**강** **동**2**8**","11290","10200","1","0046","0056",126.88099318186,37.6154409738339,"","","02000","공동주택",185,220.9,59.67,654.2,406.82,0,13.15,3,1,8,"20150226","0","일반주거지역",8,8
"1171010700101440004","202101","11290-100232333","서**별**송** **동**5**9**","11710","12000","1","0221","0010",126.898683461138,37.6234469022404,"","","02000","공동주택",166.5,181.64,23.57,651.62,636.02,231.06,12.71,6,0,20,"19910708","0","제2종일반주거지역",11,3
"1138010400105170015","202001","11620-100224560","서**별**은** **동**7**1**","11740","10200","1","0031","0001",127.034650203823,37.547021438686,"우*네*트*","","02000","공동주택",165.2,97.29,58.72,302.13,643.53,245.62,15.3,2,0,8,"20140625","2006","제2종일반주거지역",12,10
"1126010400101560010","202006","11500-16586","서**별**양** **동**5**","11380","10500","1","0636","0059",126.93922092223,37.6355681011809,"","","02000","공동주택",272.1,157.35,0,524.38,278.2,278.1,0,4,1,8,"20200217","0","일반주거지역",10,8
"1156013300107510045","202103","11710-100502601","서**별**강** **동**8**3**","11110","10700","1","1196","0056",126.953817433547,37.628056842912,"","","02000","공동주택",358,172.97,59.73,489.68,0,0,14.25,5,1,5,"20180719","0","제2종일반주거지역",4,8
"1138010400102850250","202012","11305-28768","서**별**서**구**제**3**-**","11500","11100","1","0538","0001",126.857790803966,37.597496134333,"건*로*맨*","","02000","공동주택",277,122.76,59.02,288.94,540.11,329.71,15.25,4,0,16,"20200130","0","일반주거지역",7,2
"1159010700104430005","202011","11290-22364","서**별**강** **동**9**3**","11380","10100","1","0910","0053",127.084889077331,37.506757821256,"버*빌","","02000","공동주택",209.2,140.43,58.41,467.61,659.84,149.01,14.76,4,0,7,"20191211","2011","",15,4
"1138010900102810017","202002","11500-100207359","서**별**중** **동**4**1**","11380","10200","1","0740","0012",127.053440647576,37.498076983686,"","","02000","공동주택",214.8,65.97,62.98,452.04,424.49,178.93,12.9,5,1,14,"20011231","2013","제2종일반주거지역",2,10
"1150010300109700021","202008","11380-5618","서**별**서** **동**3**4**","11710","14400","1","0001","0029",126.854641194337,37.468354705709,"광*빌*","","02000","공동주택",502.5,308.64,0,978.68,512.5,183.81,11.7,3,1,11,"20170330","2002","",4,8
"1121510900101000100","202001","11710-19508","서**별**송** **동**2**1**","11500","12200","1","0432","0015",126.912464862893,37.6167895626471,"","","02000","공동주택",181.6,102.78,56.65,230.22,494.28,191.7,15.9,5,0,9,"20190822","2016","",4,3
"1153010700100460015","202104","11470-15959","서**별**영**구**길**1**-**","11380","10400","1","0001","0008",126.917298127591,37.639341979893,"","대주드림빌라","02000","공동주택",186.1,175.72,53.43,499.89,372.86,199.95,14.05,5,1,20,"20060518","0","일반주거지역",3,8
"1153010700103280019","202007","11110-21822","서**별**강** **동**9**2**","11710","10300","1","0420","0031",126.899575187823,37.496760747433,"","","02000","공동주택",393.1,200.07,46.96,591.59,416.29,0,12.8,5,0,6,"20180104","2017","일반주거지역",10,6
"1159010200102440076","202012","11410-26085","서**별**구** **동**1**2**","11380","10600","1","0011","0002",127.127256086763,37.465161611,"클*인*우*","","02000","공동주택",163.3,137.77,58.18,435.43,355.56,102.8,12.3,4,1,8,"20000526","0","",8,8
"1144012300103800009","202002","11410-100199315","서**별**강** **동**8**2**","11215","10300","1","0307","0023",127.087424401086,37.584452070199,"","","02000","공동주택",183.81,112.35,0,561.74,0,99.35,19.3,5,0,6,"19771130","0","도시지역",8,4
"1111018400101290031","202005","11380-28935","서**별**관** **동**7**-**","11590","10500","1","0872","0015",127.034996680119,37.505494927845,"","","02000","공동주택",330.16,784.2,58.74,1263.26,658.42,195.56,0,4,0,9,"20040203","0","",12,10
"1144010900104880016","202011","11590-5929","서**별**성** **동** **7**","11380","10400","1","0003","0027",127.1189835012,37.475184657818,"","","02000","공동주택",97.09,175.56,59.82,659.5,521.87,219.3,12.8,5,1,9,"19920506","2002","제1종일반주거지역",7,0
"1121510500106400022","202008","11110-1304","서**별**금** **동**6**2**","11200","13100","1","0005","0046",126.916069529006,37.5446986485962,"혜* *리*빌","","02000","공동주택",166.4,122.32,45.71,598.02,163.2,0,12.95,4,0,9,"20020316","0","제1종일반주거지역",10,29
"1120011400106850185","202012","11380-16839","서**별**영**구**길**2**-**","11215","12800","1","0760","0001",126.924683733781,37.5001734865352,"","","02000","공동주택",273.8,145.88,45.98,713.06,376.85,177.39,15.6,5,0,6,"19860814","2008","제2종일반주거지역",12,8
"1171010400101360001","202002","11110-15206","서**별**강** **동**5**1**","11215","10800","1","0963","0002",127.127747990768,37.612662667777,"","","02000","공동주택",184.2,112.92,59.66,644.81,563.94,0,13.1,5,0,6,"20080407","0","준주거지역",4,0
"1126010300103070004","202010","11470-100228629","서**별**은** **동**5**9**","11710","10700","1","0635","0001",126.850686899577,37.5042710052112,"삼*빌","역촌동38-13","02000","공동주택",116,126.72,59.96,474.87,523.9,260.3,11,4,1,14,"19911204","2019","",7,6
"1154510200110740001","202005","11590-23667","서**별**강** **동**5**1**","11710","10700","1","1243","0021",127.022087763445,37.55987611657,"","","02000","제2종근린생활시설",222,99.24,47.63,145.84,649.49,0,16.38,5,0,13,"20130226","0","제2종일반주거지역",10,7
"1141011000100010086","202006","11590-31198","서**별**송** **동**3**1**","11215","10300","1","0211","0027",126.927548502828,37.50735209694,"이*스*임","","02000","공동주택",185,149.92,52.98,294.15,0,147.57,17.9,5,1,10,"19870225","0","제2종일반주거지역",4,9
"1111012100100010178","202003","11200-100205954","서**별**중** **동**1**5**","11305","10100","1","0414","0041",126.931315688152,37.581688695486,"마*수*산*크","무지개하우스","02000","공동주택",312.8,47.56,47.55,552.04,195.9,208.99,11.7,4,1,8,"19840710","0","일반주거지역",6,4
"1144012500100230016","202010","11410-25864","서**별**강** **동**1**2**","11215","10400","1","0151","0562",126.921966450673,37.627894058195,"","7동","02000","공동주택",496,57.84,0,676.24,763.77,181.93,10.9,6,0,7,"20030404","0","일반주거지역",8,1
"1138010200101510013","202002","11560-29402","서**별**구** **동**5**1**","11650","11200","1","0225","0023",126.964488041322,37.5982033082587,"","","02000","공동주택",547,99.96,48.07,655.78,569.74,0,14.8,2,1,6,"20020104","2019","일반주거지역",16,12
"1135010600100900044","202008","11710-18828","서**별**강** **동**9**2**","11410","10200","1","0007","0003",127.130313291971,37.642521147215,"리*펠*체","","02000","공동주택",155,340.46,0,343.89,385.46,0,0,5,0,18,"20140613","0","",8,8
"1130510100103010003","202104","11650-100283395","서**별**도** **동**5**1**","11680","10300","1","0726","0000",127.087101802862,37.484161729137,"수*리*","","02000","공동주택",324,145.14,0,545.8,310.77,171.43,16.3,4,1,16,"20030728","0","",8,15
"1150010300103600002","202010","11290-100247469","서**별**강** **동**6**9**","11290","10300","1","0352","0042",127.069502822928,37.559480810751,"지*하*스","","02000","공동주택",263,60.15,53.04,655.82,448.27,168.54,10.1,5,1,9,"19920325","2012","제2종일반주거지역",8,4
"1121510100101030010","202102","11530-13888","서**별**강** **동**5**2**","11620","11600","1","0094","0407",126.917579681534,37.551042053008,"논*동*1*8*9*공*주* *정*애*","","02000","공동주택",173.2,99.9,59.59,485.14,1127.7,189.11,0,6,0,8,"19971229","2003","",0,8
"1171010400100850010","202005","11680-18589","서**별**관** **동**3**1**","11380","10600","1","0518","0250",127.035347037802,37.5162579131266,"","","02000","공동주택",294,221.78,59.53,136.08,245.29,197.59,16.6,5,0,3,"19770629","2002","제3종일반주거지역",9,4
"1123010600101900038","202007","11380-17147","서**별**관** **동**1**-**","11500","10300","1","0637","0052",126.986668508381,37.5310986127,"","","02000","공동주택",215,109.14,59.91,461.48,520.2,182.46,19.9,6,1,13,"20171013","2013","일반주거지역",28,2
"1147010300109250020","202005","11440-26999","서**별**강** **동**1**5**","11350","10700","1","0462","0004",126.864400751235,37.5509222247288,"","","02000","공동주택",86,194.59,71.82,323.58,659.45,199.06,0,3,0,6,"19800805","2016","준공업지역",8,4
"1114016200104320557","202002","11215-100183986","서**별**서** **동**5**4**","11710","10100","1","0173","0009",127.026463921124,37.581245040717,"","","02000","공동주택",128.6,150.78,15.67,329.02,1072,261.06,10.4,5,1,10,"20031226","0","제2종일반주거지역",0,12
"1150010900105920001","202105","11590-7064","서**별**관** **동**1**5**","11230","10300","1","0037","0006",127.068575038854,37.563947954728,"","","02000","공동주택",299,0,28.05,545.86,929.89,199.31,10.2,6,1,5,"20190919","0","",4,8
"1132010600101550008","202101","11320-8844","서**별**양** **동**0**-**","11530","10700","1","0495","0012",127.045969999709,37.545373642328,"","","02000","공동주택",99,130.79,0,249.21,469.92,186.3,19.95,6,0,5,"20020821","2020","",4,4
"1150010300108140022","202009","11650-11723","서**별**은** **동**9**1**","11545","17300","1","0161","0028",127.13257620429,37.525688038367,"","","02000","공동주택",182,134.37,25.27,415.54,0,241.43,11.8,6,0,7,"20070704","0","제2종일반주거지역",12,0
"1162010100101780050","202002","11290-100228600","서**별**성** **동**7**3**","11380","10300","1","0338","0016",127.054863459588,37.647445258396,"에*엠*리*","","02000","공동주택",192,177.34,59.92,1317.28,517.87,0,12.1,4,0,6,"19921211","2001","준주거지역",4,8
"1129013800102330668","202104","11380-100245307","서**별**동**구**안**3**-**","11410","10300","1","0437","0046",127.034507018754,37.5502238320163,"제*스*","","02000","공동주택",120.6,88.34,38.38,353.64,583.42,93.53,14.3,2,1,6,"20030919","2015","일반주거지역",7,8
"1130510200101480442","202005","11320-100204995","서**별**광** **동**5**3**","11320","10700","1","0032","0017",126.843381791899,37.534647974216,"","","02000","공동주택",91.76,124.53,58.55,422.34,555.04,163,17.3,5,1,6,"20030410","0","제1종일반주거지역",7,6
"1156013200143780002","202004","11500-100198593","서**별**양** **동**8**2**","11200","10900","1","0411","0061",127.051688906918,37.530697675742,"웰*이*","","02000","공동주택",263.9,56.19,54.01,697.33,559.98,167.66,0,2,1,10,"20010518","2018","제2종일반주거지역",10,4
"1171011100100610008","202010","11305-30690","서**별**금** **동**9**1**","11170","10300","1","0492","0024",127.046651177689,37.515171075229,"","","02000","공동주택",179,99.83,59.53,528.14,247.08,206.82,7.6,4,1,20,"20120509","2015","",10,8
"1147010300104870004","202004","11215-20160","서**별**마** **동**8**1**","11470","10100","1","0019","0056",126.922582192129,37.5363626179952,"","","02000","공동주택",264,124.98,59.65,235.84,405.49,185.67,9,6,0,11,"19761005","2016","",8,3
"1159010700102720045","202005","11500-100319529","서**별**송** **동**7**","11110","13800","1","0033","0016",127.006972356928,37.535913588464,"위*스*","","02000","공동주택",262.5,163.68,59.35,437,346.91,197.72,14.6,4,0,10,"20030418","0","",4,10
"1138010700101950052","202008","11470-6515","서**별**성** **동** **1**","11350","11300","1","0461","0015",127.044475227761,37.5362263649305,"","","02000","공동주택",238,137.65,59.18,415.46,0,0,17.3,5,1,7,"19751229","2016","도시지역",8,4
"1168010700106280037","202011","11710-23161","서**별**은** **동**0**6**","11560","10700","1","0551","0020",127.034948239379,37.6459709437863,"","","02000","공동주택",63,90.06,0,289.09,497.59,182.82,7.6,5,1,8,"20030327","0","",2,8
"1138010700107190011","202001","11170-26270","서**별**광** **동**3**1**","11380","10800","1","0569","0064",126.908327783613,37.50555925974,"","","02000","공동주택",1400,177.94,58.83,388.79,588.75,0,19.9,4,1,10,"20031223","2011","제1종일반주거지역",7,0
"1165010200101160001","202008","11710-23258","서**별**강** **동**5**1**","11650","17100","1","0122","0034",126.853198692695,37.6047984735392,"","","02000","공동주택",512,101.5,59.43,369.43,239.4,194.76,10.9,2,1,4,"20041207","0","제3종일반주거지역",8,0
"1129013300102260047","202105","11215-27279","서**별**마** **산**3**1**","11380","11100","1","0792","0015",126.936953596627,37.606905248788,"","","02000","공동주택",241.4,97.93,0,1548.56,642.94,102.39,16.4,2,0,8,"20110308","2003","제2종일반주거지역",8,6
"1138010200100750022","202002","11380-17338","서**별**동**구**안**3**-**","11470","11900","1","0043","0001",126.857235195035,37.504756301666,"강*빌*지","","02000","공동주택",366.1,144.82,60.55,547.68,225.3,234.13,12.85,5,1,7,"20160628","2011","제2종일반주거지역",8,1
"1150010300103420081","202102","11680-100258947","서**별**도** **동**9**2**","11110","10100","1","0493","0004",127.145452995127,37.612663180026,"다*대*택","","02000","공동주택",2214.7,393.15,57.89,656.32,458.63,203.73,14.3,4,0,7,"19831213","0","",8,6
"1111017100100910004","202007","11440-24381","서**별**관** **동**1**8**","11290","10800","1","0370","0013",126.937128635469,37.5013821989397,"","","02000","공동주택",228.6,69.23,64.72,298.47,416.62,211.21,18.5,2,1,6,"20181207","2015","도시지역",8,8
"1168010600109650031","202009","11740-18041","서**별**은** **동**-**","11320","10300","1","0349","0007",127.033978322174,37.54402589471,"서* *I*L* *I*L","","02000","공동주택",294.5,110.46,58.75,430.84,499.32,249.65,12.7,5,1,16,"20150626","2002","제2종일반주거지역",4,8
"1168010500100760011","202002","11590-7638","서**별**강** **동**1**-**","11500","10300","1","0046","0012",127.096915600342,37.4801032372914,"유*아*빌","A동","02000","공동주택",201,112.59,48.07,382.22,155.12,198.35,14.7,5,0,36,"20110907","0","",6,8
"1159010200102560023","202007","11215-8565","서**별**강** **동**5**4**","11590","10100","1","0010","0008",126.916602718279,37.646395484148,"","A동","02000","공동주택",240.5,382.09,59.74,849.24,602.41,226.67,14.25,5,0,5,"19910227","0","",5,8
"1156013300109740007","202103","11740-100264682","서**별**은** **동**7**","11470","10200","1","0130","0003",126.868552148272,37.658087577064,"도*에*스","","02000","공동주택",261.5,120.7,69.98,658.77,392.77,210.12,0,5,1,3,"19960807","0","제2종일반주거지역",2,15
"1162010100101800264","202002","11410-22000","서**별**성** **동**2**2**","11305","10800","1","1116","0007",127.054600770303,37.580143525947,"","","02000","공동주택",211.2,196.57,54.37,803.69,246.48,146.42,14,5,1,9,"19961231","2016","제2종일반주거지역",14,0
"1162010100116430029","202105","11620-22725","서**별**용** **동**4**7**","11440","11800","1","0528","0009",126.926039323679,37.567474173039,"","성지","02000","공동주택",62.5,107.38,59.97,545.59,558.76,203.18,0,4,0,9,"20120315","2015","일반주거지역",9,8
"1162010100106350329","202008","11380-100248715","서**별**동** **진**3**-**","11710","10200","1","0508","0030",127.059890452897,37.5542543034645,"","","02000","공동주택",284,140.84,57.38,444.18,527.12,0,13.25,5,1,10,"20000922","2020","일반주거지역",8,6
"1126010300103220049","202011","11680-4891","서**별**양** **동**1**6**","11380","10300","1","0781","0004",126.823237581177,37.545653451043,"골*타*","","02000","공동주택",95.3,145.08,46.97,310.32,390.97,0,9.7,3,1,6,"20020710","0","일반주거지역",0,10
"1171010700101830004","202105","11680-100264490","서**별**관** **동**5**-**","11110","10200","1","0415","0005",127.014470726463,37.497874604681,"","태영뉴그린빌라","02000","공동주택",235,190.71,59.96,484.33,485.86,193.72,0,5,1,3,"20180315","0","",12,8
"1153010300101230006","202003","11410-100183311","서**별**광** **동**2**2**","11710","10900","1","0265","0033",126.951800649703,37.61298744762,"동*파*빌","","02000","공동주택",946.53,112.2,49.7,142.3,553.54,173.32,11.4,5,0,4,"20071108","0","일반주거지역",4,4
"1130510200105210000","202006","11500-16960","서**별**중** **동**7**9**","11620","10100","1","0981","0026",127.011147543492,37.578442865608,"참*골*빌","","02000","공동주택",229.4,195.7,59.76,598.56,433.63,0,18.8,2,0,19,"20080702","0","",8,12
"1121510500100540023","202103","11215-8401","서**별**중** **동**9**3**","11740","10100","1","0233","0009",126.946457744728,37.548876800694,"","","02000","공동주택",46,97.06,58.99,655.11,164.16,0,13.25,4,1,12,"20120210","0","",0,4
"1117013200101500001","202101","11305-13041","서**별**은** **동**0**1**","11710","13300","1","0210","0003",126.831523241484,37.61105994739,"다*빌","","02000","공동주택",137.11,104.72,69.94,770.61,429.34,205.41,13.15,4,1,8,"19961129","0","일반주거지역",4,6
"1126010400101590001","202003","11230-100212952","서**별**영**구**길**1**-**","11260","12300","1","0265","0001",127.097984704148,37.6094460208477,"","","02000","공동주택",253,152.85,0,482.37,377.22,0,23.37,4,0,6,"20110914","0","일반주거지역",8,7
"1129013300106070001","202005","11620-6626","서**별**강** **동**8**3**","11140","13600","1","0228","0152",126.990958643425,37.6129309627774,"","","02000","공동주택",1117.8,135.16,59.03,231.78,468.3,199.11,24.95,3,1,7,"20030307","0","준공업지역",7,8
"1174010800104230055","202001","11620-100250052","서**별**서** **동**5**-**","11260","10300","1","0179","0052",126.978056306922,37.600982484649,"","","02000","공동주택",441.7,234.72,49.98,673.45,322.22,159.59,14.2,5,0,8,"20210203","2016","제2종일반주거지역",7,8
"1114016200104320567","202105","11530-100189946","서**별**관** **동**2**7**","11545","10900","1","0003","0096",126.913893186549,37.6674104773,"","","02000","공동주택",136,230.16,59.36,575.69,490,0,14.5,4,1,15,"19880618","0","",12,6
"1162010100106450121","202012","11470-4608","서**별**은** **동**4**5**","11650","10300","1","0148","0000",127.100875927479,37.626661138449,"","","02000","공동주택",202.2,0,57.66,426.78,91.8,222.73,0,5,0,5,"19860923","0","도시지역",12,8
"1168010600108960024","202009","11260-100183536","서**별**은** **동**6**4**","11305","10300","1","0354","0002",127.068865679085,37.589475818032,"","","02000","공동주택",179,110.52,59.84,553.26,0,191.59,11.6,5,0,18,"19941015","2010","제2종일반주거지역",8,7
"1165010600100100045","202005","11500-100218137","서**별**도** ** **2**2**","11530","10700","1","0993","0071",126.904109441948,37.639105732302,"","","02000","공동주택",292.5,98.62,58.78,249.12,488.65,195.76,16.4,5,0,4,"20140124","0","제1종일반주거지역",17,7
"1130510100107200001","202006","11740-17792","서**별**구** **동**4**","11215","10700","1","0345","0008",127.131509780503,37.5981090362655,"스*빌","골든리치빌","02000","공동주택",151,133.19,56.66,659.36,314.65,99.65,20.1,5,1,8,"19960328","0","도시지역",12,0
"1154510200110140002","202002","11590-27799","서**별**송** **동**2**4**","11500","10700","1","0283","0005",127.138028084761,37.641010890615,"","","02000","공동주택",239.9,168.08,0,703.37,269.67,279.82,0,2,1,6,"19861211","2015","제2종일반주거지역",10,3
"1144012500102560003","202001","11680-7140","서**별**은** **동**1**1**","11470","10700","1","0685","0027",126.91520521971,37.552115780299,"그*이*빌","","02000","공동주택",324,150.26,59.84,176.1,652.15,313.95,14.6,6,1,8,"20151222","2011","",21,8
"1171011200101120001","202006","11305-17633","서**별**은** **동**8**1**","11650","10300","1","0419","0101",126.8572430739,37.552956832453,"","","02000","공동주택",268.1,196.1,59.42,322.52,363.3,195.13,14.9,4,1,17,"20121011","2016","제2종일반주거지역",19,8
"1138010900103500027","202009","11410-30788","서**별**종** **동**1**","11290","10500","1","0237","0004",126.827673100977,37.455481825849,"세*그*빌","","02000","공동주택",215.7,149.51,29.84,817.05,331.4,32.12,13.2,5,1,16,"20081205","0","",3,10
"1153010700102730013","202009","11290-39427","서**별**양** **동**6**5**","11710","10700","1","0706","0035",126.964572246524,37.600226774089,"","","02000","공동주택",259,99.62,51.34,245.4,394.1,149.67,32.9,4,0,8,"20020607","0","제2종일반주거지역",19,9
"1126010100110690001","202104","11200-14623","서**별**강** **동**0**2**","11650","10300","1","0134","0018",127.011831485103,37.555541835147,"","","02000","공동주택",198,135.7,56.48,310.73,725.56,114.36,0,5,1,3,"20071231","0","",6,11
"1111017400106290052","202104","11545-100217157","서**별**양** **동**1**1**","11650","12500","1","0651","0000",126.907107821445,37.4784838403074,"나*하*스*","","02000","공동주택",129.77,61.52,0,288.09,1610.14,215.17,16.4,6,0,15,"20060908","0","제1종일반주거지역",12,12
"1174010600104860008","202012","11500-100306913","서**별**용** **동**9**","11290","12000","1","1003","0027",127.135511305186,37.535456613965,"","9동","02000","공동주택",173.6,76.88,59.35,519.49,219.92,0,15.5,4,1,12,"20190408","0","제1종일반주거지역",10,8
"1154510300109080001","202010","11230-26945","서**별**강** **동**4**1**","11470","12200","1","0581","0208",126.987373801574,37.537544454038,"","","02000","공동주택",245,45.93,59.99,682.05,400.13,212.53,12.3,5,0,4,"19830629","0","제2종일반주거지역",6,11
